,seq,is_true,is_ignore,crop_path,original_path,x0,x1,y0,y1,col
788,5,False,False,..\cropped_images\bochum_000000_034936_gF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_034936_leftImg8bit.png,362,408,112,228,g
789,0,False,False,..\cropped_images\bochum_000000_037039_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037039_leftImg8bit.png,1406,1426,0,30,r
790,1,False,False,..\cropped_images\bochum_000000_037039_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037039_leftImg8bit.png,1586,1606,0,30,r
791,2,False,False,..\cropped_images\bochum_000000_037039_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037039_leftImg8bit.png,826,846,410,444,r
792,3,False,False,..\cropped_images\bochum_000000_037039_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037039_leftImg8bit.png,790,810,444,478,r
793,4,False,False,..\cropped_images\bochum_000000_037039_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037039_leftImg8bit.png,826,846,444,478,r
794,5,False,False,..\cropped_images\bochum_000000_037039_rF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037039_leftImg8bit.png,860,880,444,478,r
795,6,False,False,..\cropped_images\bochum_000000_037039_rF_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037039_leftImg8bit.png,840,860,974,1008,r
796,7,True,False,..\cropped_images\bochum_000000_037039_gT_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037039_leftImg8bit.png,1734,1780,80,196,g
797,8,False,False,..\cropped_images\bochum_000000_037039_rF_00008.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037039_leftImg8bit.png,819,869,424,541,r
798,0,False,False,..\cropped_images\bochum_000000_037223_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,1324,1344,0,28,r
799,1,False,False,..\cropped_images\bochum_000000_037223_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,1830,1850,0,30,r
800,2,True,False,..\cropped_images\bochum_000000_037223_rT_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,1034,1054,248,282,r
801,3,True,False,..\cropped_images\bochum_000000_037223_rT_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,1062,1082,248,282,r
802,4,True,False,..\cropped_images\bochum_000000_037223_rT_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,1288,1308,342,376,r
803,5,False,False,..\cropped_images\bochum_000000_037223_rF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,1134,1154,402,436,r
804,6,False,False,..\cropped_images\bochum_000000_037223_rF_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,954,974,412,446,r
805,7,False,False,..\cropped_images\bochum_000000_037223_rF_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,1164,1184,412,446,r
806,8,False,False,..\cropped_images\bochum_000000_037223_rF_00008.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,860,880,416,450,r
807,9,False,False,..\cropped_images\bochum_000000_037223_gF_00009.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,822,849,384,440,g
808,10,False,False,..\cropped_images\bochum_000000_037223_rF_00010.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_037223_leftImg8bit.png,0,41,280,397,r
809,0,False,False,..\cropped_images\bochum_000000_038150_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,1390,1410,0,30,r
810,1,False,False,..\cropped_images\bochum_000000_038150_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,1678,1698,0,30,r
811,2,False,False,..\cropped_images\bochum_000000_038150_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,1774,1794,0,30,r
812,3,False,False,..\cropped_images\bochum_000000_038150_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,270,290,38,72,r
813,4,False,False,..\cropped_images\bochum_000000_038150_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,280,300,60,94,r
814,5,False,False,..\cropped_images\bochum_000000_038150_rF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,270,290,80,114,r
815,6,False,False,..\cropped_images\bochum_000000_038150_rF_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,272,292,130,164,r
816,7,False,True,..\cropped_images\bochum_000000_038150_rF_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,990,1010,304,338,r
817,8,True,False,..\cropped_images\bochum_000000_038150_rT_00008.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,1328,1348,318,352,r
818,9,False,False,..\cropped_images\bochum_000000_038150_rF_00009.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,1314,1334,350,384,r
819,10,False,False,..\cropped_images\bochum_000000_038150_rF_00010.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,1396,1416,406,440,r
820,11,False,False,..\cropped_images\bochum_000000_038150_gF_00011.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,1308,1335,0,16,g
821,12,False,False,..\cropped_images\bochum_000000_038150_gF_00012.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,1832,1859,0,16,g
822,13,False,False,..\cropped_images\bochum_000000_038150_gF_00013.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,298,325,132,188,g
823,14,False,False,..\cropped_images\bochum_000000_038150_gF_00014.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,300,327,192,248,g
824,15,False,False,..\cropped_images\bochum_000000_038150_rF_00015.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bochum\bochum_000000_038150_leftImg8bit.png,67,117,60,177,r
825,0,True,False,..\cropped_images\bremen_000003_000019_rT_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000003_000019_leftImg8bit.png,1208,1228,396,430,r
826,1,True,False,..\cropped_images\bremen_000003_000019_rT_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000003_000019_leftImg8bit.png,1034,1054,400,434,r
827,2,False,False,..\cropped_images\bremen_000003_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000003_000019_leftImg8bit.png,1130,1150,434,468,r
828,0,False,False,..\cropped_images\bremen_000004_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,840,860,264,298,r
829,1,False,False,..\cropped_images\bremen_000004_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,856,876,264,298,r
830,2,False,False,..\cropped_images\bremen_000004_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,1568,1588,434,468,r
831,3,False,False,..\cropped_images\bremen_000004_000019_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,334,354,460,494,r
832,4,False,False,..\cropped_images\bremen_000004_000019_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,846,866,586,620,r
833,5,False,False,..\cropped_images\bremen_000004_000019_rF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,892,912,590,624,r
834,6,False,False,..\cropped_images\bremen_000004_000019_rF_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,1524,1544,594,628,r
835,7,False,False,..\cropped_images\bremen_000004_000019_rF_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,1564,1584,594,628,r
836,8,False,False,..\cropped_images\bremen_000004_000019_rF_00008.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,916,936,598,632,r
837,9,False,False,..\cropped_images\bremen_000004_000019_rF_00009.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,1478,1498,604,638,r
838,10,False,False,..\cropped_images\bremen_000004_000019_gF_00010.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,882,909,22,78,g
839,11,False,False,..\cropped_images\bremen_000004_000019_gF_00011.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,914,941,28,84,g
840,12,False,False,..\cropped_images\bremen_000004_000019_gF_00012.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,840,867,34,90,g
841,13,True,False,..\cropped_images\bremen_000004_000019_gT_00013.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,1516,1543,286,342,g
842,14,False,False,..\cropped_images\bremen_000004_000019_gF_00014.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,852,879,522,578,g
843,15,False,False,..\cropped_images\bremen_000004_000019_gF_00015.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,860,887,550,606,g
844,16,False,False,..\cropped_images\bremen_000004_000019_gF_00016.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,878,905,552,608,g
845,17,False,False,..\cropped_images\bremen_000004_000019_gF_00017.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,1528,1555,558,614,g
846,18,True,False,..\cropped_images\bremen_000004_000019_rT_00018.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,839,889,244,361,r
847,19,False,False,..\cropped_images\bremen_000004_000019_rF_00019.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,323,373,448,565,r
848,20,False,False,..\cropped_images\bremen_000004_000019_gF_00020.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,838,884,0,92,g
849,21,True,False,..\cropped_images\bremen_000004_000019_gT_00021.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,1510,1556,240,356,g
850,22,False,False,..\cropped_images\bremen_000004_000019_gF_00022.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,866,912,476,592,g
851,23,True,False,..\cropped_images\bremen_000004_000019_rT_00023.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,849,891,253,355,r
852,24,False,False,..\cropped_images\bremen_000004_000019_rF_00024.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,1569,1611,413,515,r
853,25,False,False,..\cropped_images\bremen_000004_000019_rF_00025.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000004_000019_leftImg8bit.png,1417,1459,573,675,r
854,0,False,True,..\cropped_images\bremen_000007_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000007_000019_leftImg8bit.png,822,842,88,122,r
855,1,False,False,..\cropped_images\bremen_000007_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000007_000019_leftImg8bit.png,370,390,408,442,r
856,2,False,False,..\cropped_images\bremen_000007_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000007_000019_leftImg8bit.png,1094,1114,444,478,r
857,3,False,False,..\cropped_images\bremen_000007_000019_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000007_000019_leftImg8bit.png,1202,1222,444,478,r
858,4,False,False,..\cropped_images\bremen_000007_000019_rF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000007_000019_leftImg8bit.png,376,396,492,526,r
859,5,False,False,..\cropped_images\bremen_000007_000019_rF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000007_000019_leftImg8bit.png,376,396,508,542,r
860,6,True,False,..\cropped_images\bremen_000007_000019_gT_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000007_000019_leftImg8bit.png,1044,1071,86,142,g
861,7,False,False,..\cropped_images\bremen_000007_000019_gF_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000007_000019_leftImg8bit.png,372,399,434,490,g
862,8,True,False,..\cropped_images\bremen_000007_000019_rT_00008.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000007_000019_leftImg8bit.png,819,869,76,193,r
863,9,True,False,..\cropped_images\bremen_000007_000019_gT_00009.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000007_000019_leftImg8bit.png,1042,1088,36,152,g
864,0,True,False,..\cropped_images\bremen_000017_000019_gT_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000017_000019_leftImg8bit.png,1346,1373,304,360,g
865,1,True,False,..\cropped_images\bremen_000017_000019_gT_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000017_000019_leftImg8bit.png,234,261,344,400,g
866,2,True,False,..\cropped_images\bremen_000017_000019_gT_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000017_000019_leftImg8bit.png,1034,1080,44,160,g
867,3,True,False,..\cropped_images\bremen_000017_000019_gT_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000017_000019_leftImg8bit.png,230,276,296,412,g
868,0,True,False,..\cropped_images\bremen_000021_000019_gT_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000021_000019_leftImg8bit.png,988,1015,242,298,g
869,1,True,False,..\cropped_images\bremen_000021_000019_gT_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000021_000019_leftImg8bit.png,1212,1239,368,424,g
870,2,False,False,..\cropped_images\bremen_000021_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000021_000019_leftImg8bit.png,1067,1117,432,549,r
871,0,False,False,..\cropped_images\bremen_000026_000019_gF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000026_000019_leftImg8bit.png,1396,1423,188,244,g
872,1,False,False,..\cropped_images\bremen_000026_000019_gF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000026_000019_leftImg8bit.png,1394,1440,132,248,g
873,0,True,False,..\cropped_images\bremen_000029_000019_rT_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000029_000019_leftImg8bit.png,1580,1600,356,390,r
874,1,False,False,..\cropped_images\bremen_000029_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000029_000019_leftImg8bit.png,2008,2028,418,452,r
875,0,False,False,..\cropped_images\bremen_000031_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000031_000019_leftImg8bit.png,938,958,286,320,r
876,1,False,False,..\cropped_images\bremen_000031_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000031_000019_leftImg8bit.png,1018,1038,448,482,r
877,2,False,False,..\cropped_images\bremen_000031_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000031_000019_leftImg8bit.png,910,930,450,484,r
878,3,False,False,..\cropped_images\bremen_000031_000019_gF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000031_000019_leftImg8bit.png,1850,1877,144,200,g
879,4,False,False,..\cropped_images\bremen_000031_000019_gF_00004.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000031_000019_leftImg8bit.png,922,949,258,314,g
880,5,False,False,..\cropped_images\bremen_000031_000019_gF_00005.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000031_000019_leftImg8bit.png,940,967,258,314,g
881,6,False,False,..\cropped_images\bremen_000031_000019_rF_00006.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000031_000019_leftImg8bit.png,1083,1133,368,485,r
882,7,False,False,..\cropped_images\bremen_000031_000019_rF_00007.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000031_000019_leftImg8bit.png,911,961,440,557,r
883,8,False,False,..\cropped_images\bremen_000031_000019_rF_00008.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000031_000019_leftImg8bit.png,1015,1065,440,557,r
884,9,False,False,..\cropped_images\bremen_000031_000019_gF_00009.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000031_000019_leftImg8bit.png,922,968,204,320,g
885,0,False,False,..\cropped_images\bremen_000032_000019_rF_00000.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000032_000019_leftImg8bit.png,978,998,202,236,r
886,1,False,False,..\cropped_images\bremen_000032_000019_rF_00001.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000032_000019_leftImg8bit.png,1392,1412,228,262,r
887,2,False,False,..\cropped_images\bremen_000032_000019_rF_00002.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000032_000019_leftImg8bit.png,448,468,284,318,r
888,3,False,False,..\cropped_images\bremen_000032_000019_rF_00003.png,..\traffic_lights\leftImg8bit_trainvaltest\train\bremen\bremen_000032_000019_leftImg8bit.png,1386,1406,290,324,r
